# Gene Family	E0000355_Abundance-RPKs	E0000361_Abundance-RPKs	E0000362_Abundance-RPKs	E0000369_Abundance-RPKs	E0000376_Abundance-RPKs	E0000378_Abundance-RPKs	E0000382_Abundance-RPKs	E0000393_Abundance-RPKs	E0000404_Abundance-RPKs	E0000410_Abundance-RPKs	E0000416_Abundance-RPKs	E0000418_Abundance-RPKs	E0000419_Abundance-RPKs	E0000420_Abundance-RPKs	E0000426_Abundance-RPKs	E0000428_Abundance-RPKs	E0000432_Abundance-RPKs	E0000433_Abundance-RPKs	E0000435_Abundance-RPKs	E0000442_Abundance-RPKs	E0000466_Abundance-RPKs	E0000467_Abundance-RPKs	E0000471_Abundance-RPKs	E0000478_Abundance-RPKs	E0000480_Abundance-RPKs	E0000482_Abundance-RPKs	E0000488_Abundance-RPKs	E0000490_Abundance-RPKs	E0000495_Abundance-RPKs	E0000498_Abundance-RPKs	E0000501_Abundance-RPKs	E0000502_Abundance-RPKs	E0000516_Abundance-RPKs	E0000520_Abundance-RPKs	E0000521_Abundance-RPKs	E0000522_Abundance-RPKs	E0000527_Abundance-RPKs	E0000531_Abundance-RPKs	E0000537_Abundance-RPKs	E0000539_Abundance-RPKs	E0000540_Abundance-RPKs	E0001336_Abundance-RPKs	E0001340_Abundance-RPKs	E0001346_Abundance-RPKs	PV101516_Abundance-RPKs	PV101570_Abundance-RPKs	PV101581_Abundance-RPKs	PV101643_Abundance-RPKs	PV101656_Abundance-RPKs	PV101894_Abundance-RPKs	PV101895_Abundance-RPKs	PV101929_Abundance-RPKs	PV101945_Abundance-RPKs	PV101948_Abundance-RPKs	PV101962_Abundance-RPKs	PV102349_Abundance-RPKs	PV102418_Abundance-RPKs	PV102462_Abundance-RPKs	PV102474_Abundance-RPKs	PV102574_Abundance-RPKs	PV102580_Abundance-RPKs	PV19497_Abundance-RPKs	PV19551_Abundance-RPKs	PV19565_Abundance-RPKs	PV19588_Abundance-RPKs	PV19658_Abundance-RPKs	PV19708_Abundance-RPKs	PV19755_Abundance-RPKs	PV19834_Abundance-RPKs	PV19855_Abundance-RPKs	PV19856_Abundance-RPKs	PV19882_Abundance-RPKs	PV19936_Abundance-RPKs	PV19942_Abundance-RPKs	PV19991_Abundance-RPKs	PV20005_Abundance-RPKs	PV20541_Abundance-RPKs	PV20544_Abundance-RPKs	PV20615_Abundance-RPKs	PV21638_Abundance-RPKs	PV21671_Abundance-RPKs	PV21690_Abundance-RPKs	PV21772_Abundance-RPKs	PV21813_Abundance-RPKs	PV21876_Abundance-RPKs	PV23791_Abundance-RPKs	PV23961_Abundance-RPKs	PV24015_Abundance-RPKs	PV49580_Abundance-RPKs
K03321	1473.318	959.624	802.474	1079.616	328.506	743.014	1734.138	145.431	180.222	733.916	812.868	1039.755	512.167	150.419	290.979	309.512	67.699	1257.352	410.33	1214.442	1381.61	1068.666	369.328	1006.212	321.819	606.553	609.746	88.124	795.059	718.91	245.471	1211.855	195.495	2376.756	887.311	439.037	351.109	1109.688	207.42	130.344	1085.006	347.179	688.578	768.302	188.411	133.975	187.866	311.386	403.002	360.022	923.492	476.158	241.465	484.214	68.113	1533.326	151.513	751.241	78.79	322.011	127.448	96.636	362.008	93.889	360.701	153.804	279.878	414.321	1004.324	176.381	843.906	749.774	1756.883	524.887	756.679	700.793	212.714	336.483	159.926	1929.505	791.586	57.851	650.705	148.896	1338.239	632.451	278.156	650.128	1461.851
K03322	684.649	2863.39	1376.856	730.796	2295.158	2721.825	924.049	6372.12	4679.011	3637.684	1596.106	933.666	2829.177	1953.219	2264.556	650.632	3272.002	2351.828	787.476	4266.39	971.528	1322.689	1127.981	2340.58	2505.414	588.019	3042.052	3604.546	2712.616	403.526	2592.98	2110.726	5108.454	1953.108	825.353	2248.7	2128.353	798.096	499.886	4271.558	4160.449	1811.276	1825.311	188.112	2516.926	971.992	3187.741	154.763	5445.909	283.434	1351.33	3130.13	2341.235	651.414	249.727	2070.804	1092.494	1184.181	2094.815	330.117	2556.873	204.078	1123.687	370.295	245.337	3092.797	453.36	1108.118	933.358	3441.916	4053.632	2712.272	1673.347	1707.04	1361.468	2638.424	97.17	4272.945	2375.578	2307.833	164.347	2634.623	2309.662	4204.078	1715.869	1133.717	642.024	3522.154	3925.971
K03324	8918.4	5571.658	2753.762	5441.89	2666.18	5051.043	3970.065	8714.537	1023.168	4141.663	4625.148	4680.388	7750.006	7926.791	3771.288	1681.675	244.882	3459.105	3285.436	6851.334	5501.041	4161.083	3296.603	1794.042	2876.953	1423.462	9925.864	1103.885	4392.881	1904.258	2776.293	5347.539	1928.413	3547.342	2843.245	5237.285	1704.355	5683.091	1452.801	3441.085	1864.012	2374.321	3220.207	2820.126	1587.174	1166.855	1222.17	549.435	3010.304	823.709	3669.923	2165.922	2420.251	1392.419	642.1	1662.573	2379.756	1677.811	4116.395	1344.318	2437.717	1411.814	2145.33	1209.993	2450.709	2740.308	1669.023	2229.502	2209.303	2023.489	3098.183	2285.512	3697.049	2772.848	1820.28	4494.881	569.521	5835.864	2157.289	2335.806	2096.348	2407.518	3604.69	2787.675	2345.63	4629.327	2099.102	4058.349	3343.078
K03325	1320.163	172.052	136.448	517.154	1180.842	1993.409	281.038	0	12.231	1730.986	369.51	944.433	46.608	46.568	7.778	60.76	317.471	126.731	1479.976	1473.617	524.273	634.774	486.822	342.175	1550.195	82.92	1821.326	2947.173	1124.488	421.565	143.307	70.092	3065.127	351.583	1738.404	3871.53	51.114	368.589	313.082	944.207	445.631	12.242	215.447	111.064	313.487	196.24	361.47	63.476	84.068	443.429	316.037	71.232	1288.548	31.152	134.735	508.382	3291.426	167.918	312.892	73.407	3547.171	260.559	401.01	175.751	500.115	1740.718	618.867	106.938	111.016	2861.204	2471.789	243.109	136.071	285.955	243.666	1126.855	5.564	2711.444	419.3	121.345	493.769	6865.309	604.173	386.748	150.843	96.808	434.014	3387.63	620.255
K03326	177.512	572.077	389.139	125.333	109.457	679.841	188.836	25.217	105.746	2.441	407.014	286.111	354.594	29.793	21.453	25.163	123.429	1431.88	97.886	528.045	232.562	389.529	67.533	140.617	75.733	207.607	44.624	14.713	37.777	68.536	462.508	46.787	1657.205	1509.322	133.931	133.493	16.147	247.962	17.074	112.618	1436.28	55.647	210.933	54.493	14.59	147.473	15.488	19.298	36.378	20.379	75.557	35.829	111.212	51.502	10.546	324.399	32.821	698.016	15.469	121.234	192.845	10.858	28.33	69.793	50.615	27.667	9.055	136.601	462.803	62.573	710.907	646.754	152.787	135.656	150.332	1076.747	78.932	85.715	3.265	1808.899	143.714	894.262	253.348	345.754	1004.435	30.723	109.006	38.944	1289.544
K03327	1386.373	1143.457	3127.495	1182.569	1997.652	3176.923	1636.672	6423.097	3507.845	1787.108	704.938	2087.919	3644.292	1169.848	1382.324	449.035	4172.585	2670.681	1495.387	3731.029	1504.184	1287.399	758.936	2264.183	1479.783	722.336	4342.017	4127.066	3004.527	512.594	4806.662	873.331	3629.96	2076.365	2275.745	4460.757	1224.068	787.2	790.973	4150.868	5427.588	2340.65	1409.966	111.977	1837.5	1564.154	5093.272	201.88	1842.828	662.721	933.877	4521.811	1847.805	616.823	220.624	1999.392	6016.58	2431.465	4317.42	238.254	5397.279	360.68	956.593	473.428	846.155	3182.915	400.816	1514.312	1283.533	4865.744	4812.171	2348.219	1495.969	1021.136	1567.68	2431.168	93.709	4482.925	2007.869	2657.037	240.729	6671.52	2406.375	1993.13	1460.703	627.01	785.15	3790.576	3400.556
K03328	9.124	67.114	167.19	92.322	38.242	1.692	202.105	0	0	39.878	20.03	131.583	0	411.779	218.127	2.7	0	0	28.925	0	24.558	72.284	39.414	3.468	84.036	79.952	1.744	0	117.824	0.9	152.362	39.996	108.613	0	248.673	0.742	0	0	12.609	192.452	401.954	15.468	47.918	10.291	89.281	45.916	597.615	0	26.873	51.913	56.2	140.641	0	65.62	2.7	94.193	0	12.643	45.527	1.484	160.234	227.65	0	12.681	8.167	66.225	72.73	1.8	7.26	88.352	0	123.817	99.092	83.606	135.475	4.537	1.825	147.861	168.495	153.717	19.46	0	0	48.802	66.396	0.9	0	0	418.478
K03329	0	122.449	75.576	0	0	41.322	0	2.066	24.768	0	5.893	12.343	53.388	2.066	0	8.264	4.132	49.388	16.463	14.463	16.503	4.132	4.013	38.776	28.887	14.463	0	6.186	0	10.331	53.604	2.066	77.716	297.97	4.132	4.12	2.066	10.331	0	18.582	65.389	6.186	0	14.151	2.066	0	2.066	0	10.267	0	4.132	6.198	2.053	4.132	20.493	16.529	0	71.521	0	10.331	12.397	0	4.132	0	0	0	0	10.331	115.262	0	571.363	156.845	0	43.388	0	8.264	14.45	0	0	358.239	4.107	8.264	0	0	577.48	22.702	0	0	323.949
K03330	0	0	0	10.458	0	0	73.907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.685	0	0	0	0	0	0	0	0	0	36.785	0	0	444.394	0	0	29.31	0	159.506	0	0	0	37.132	0	0	0	0	0	0	0	0	18.637	0	0	0	0	5.824	0	0	0	0	0	0	0	0	0	0	76.164	0	44.263	0	0
K03332	1620.718	1111.553	3424.164	1006.844	1576.839	3159.652	935.505	7454.339	4070.737	2869.595	372.9	2076.294	3348.557	2768.376	1055.202	543.916	5331.259	243.223	1521.922	3335.849	1571.762	1790.584	801.888	1607.454	1665.793	407.738	2191.241	4305.198	2024.882	311.209	5072.129	1114.025	3999.314	1063.033	2497.721	4839.409	846.725	849.38	302.377	4469.596	6567.003	2043.665	1191.552	197.813	1549.342	1965.825	6614.928	142.183	1782.426	555.969	618.48	3172.594	1731.81	675.635	390.896	593.245	6641.215	1815.114	4020.24	83.15	4942.437	787.466	935.121	263.776	1090.84	3248.23	512.002	1247.464	265.779	6196.35	4498.006	637.208	1768.214	922.585	498.419	2688.723	97.091	5524.839	2101.441	256.022	103.752	8723.052	2258.657	760.026	279.693	567.875	835.769	4095.118	1989.77
K03335	149.197	39.442	58.581	106.35	124.004	26.6	70.959	75.69	61.089	31.825	162.897	331.774	811.173	39.944	162.455	119.82	3.995	1764.407	59.178	134.755	57.395	139.397	27.979	0	8.246	130.735	744.653	188.593	406.592	5.348	167.552	4.005	0	50.579	122.857	171.338	57.285	145.555	143.565	3.946	202.098	44.07	38.057	5.326	71.54	323.339	0	27.902	128.792	30.523	352.522	0	0	113.268	0	134.527	276.397	310.982	447.495	39.947	249.599	1.337	17.394	102.571	44.229	17.823	0	160.395	61.252	1.332	197.853	102.743	55.855	0	99.583	27.5	30.626	497.958	2.674	58.842	72.908	0	62.004	310.24	35.914	158.468	39.753	0	58.561
K03336	0	1.919	46.298	119.499	319.509	0	0	0	35.943	0	288.805	175.699	65.621	0	201.536	89.064	0	1712.755	57.825	14.737	585.045	10.526	0	0	0	37.011	790.192	0	1103.744	0	0	3.388	0	7.889	0	0	0	43.676	163.186	0	122.788	2.105	153.944	0	281.042	0	0	14.02	445.359	63.612	52.044	298.874	0	116.07	0	59.648	992.135	14.737	1098.598	29.167	265.834	0	40.887	2.892	27.829	0	0	101.554	14.355	14.737	54.737	406.45	19.63	0	0	311.491	4.211	1107.921	0	62.973	21.062	0	70.803	1367.616	16.842	500.762	31.225	0	0
K03337	525.408	19.949	918.189	217.124	387.804	58.946	39.615	98.715	0	20.408	16.865	32.656	269.449	499.662	249.953	187.414	0	1488.396	246.343	67.449	324.592	73.179	456.858	0	18.579	451.285	2593.551	120.738	655.223	1.466	93.156	3.14	0	28.443	199.237	136.193	25.118	79.243	565.161	0	0	43.934	216.291	17.268	567.512	125.256	0	44.443	404.754	134.397	334.092	0	0	159.48	317.983	10.989	817.991	353.1	1258.753	323.833	785.36	1130.669	28.744	48.605	0	118.801	382.063	51.805	0	0	53.363	411.8	80.088	0	51.805	344.191	31.397	1657.465	0	81.46	17.415	1.466	86.347	1076.484	17.182	279.182	85.393	456.203	28.257
K03338	552.699	39.446	1190.25	320.473	388.89	127.509	4.577	55.849	29.525	18.307	160.326	155.987	314.962	507.454	244.299	308.442	0	1947.817	302.766	16.417	364.652	43.785	392.57	0	9.153	485.856	2812.633	116.665	643.288	0	49.077	5.737	0	17.162	130.117	49.142	53.776	59.355	679.717	0	83.766	37.696	219.18	9.153	587.22	130.14	0	54.458	435.694	104.178	371.463	0	0	151.86	464.131	110.15	765.143	23.336	1266.025	364.471	878.644	1212.661	26.165	37.634	20.957	158.541	436.451	48.148	68.989	5.476	119.236	274.667	11.442	0	36.504	200.301	26.12	1324.371	0	132.317	17.525	0	112.262	1184.027	12.537	323.159	47.757	372.918	22.883
K03340	1216.401	2765.709	1047.261	617.383	2429.645	2270.727	1130.136	8489.169	5365.149	4201.608	705.068	901.685	2562.224	2049.463	2394.449	568.207	2179.782	337.968	892.736	4347.596	539.448	1392.104	1175.166	2752.638	2693.041	486.935	2458.72	4361.845	2578.233	343.647	3169.236	2599.019	4134.875	498.201	1123.797	2604.175	1307.765	765.233	203.432	4971.384	2765.673	1958.075	1838.977	235.933	1676.041	1144.466	2198.654	343.082	5597.664	568.803	1865.64	2626.514	2234.709	703.947	296.074	555.25	1288.812	1046.104	1747.913	190.405	2123.941	302.004	1004.157	416.414	464.95	2915.283	517.322	1550.588	683.629	3719.982	2722.782	1844.866	1144.776	2082.955	1774.422	2581.123	161.767	3975.676	2687.01	432.713	204.833	2462.275	2416.111	4553.665	360.973	1635.425	576.498	3466.363	2807.233
K03342	9.555	0	8.22	2.533	10.133	0	39.846	1.9	0	0	20.078	0	0	4.459	0	0	0	18.407	0	0	53.233	3.8	0	1.9	0	5.773	0	0	1.274	106.331	3.796	0	10.686	5.712	0	0	0	8.773	0	0	0	1.9	0	0	0	0	0	0	7.6	3.167	0	8.866	0	0	0	14.541	0	0	0	10.766	0.633	0	0	3.167	0	0	0	1.274	0.633	0	0	0	0	0	0	0	0	0	0	0.633	13.182	0	4.433	0.633	15.199	0	0	8.233	0
K03346	107.945	16.553	56.429	6.81	30.056	21.408	379.509	14.538	3.895	9.731	46.0	2.842	5.847	11.708	0	0	0	34.56	1.0	4.883	75.465	3.895	0	164.861	0	118.005	18.39	5.743	5.811	426.358	7.795	12.376	48.269	109.257	3.924	3.906	3.895	18.444	4.869	0	4.883	11.679	7.795	4.869	49.854	1.947	0	0	113.755	18.559	2.0	35.312	7.793	11.685	1.947	2423.744	20.448	2.646	14.586	72.929	33.1	3.895	0	1.942	12.661	0	5.842	4.871	0	5.837	3.617	0	82.661	0	16.559	0	9.737	3.0	0	8.752	43.94	0.974	2.924	15.574	436.423	12.658	10.017	25.273	0
K03347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03366	32.149	114.016	53.273	6.418	9.493	3.171	214.393	4.87	0	0	38.483	0	4.653	0	6.47	0	0	14.682	0	0	77.001	6.253	0	6.494	0	107.985	11.364	0	3.096	229.928	22.469	4.87	33.784	66.177	1.623	0	0	20.939	1.623	0	1.623	14.535	1.548	11.137	6.444	0	0	0	72.399	19.439	0	14.047	0	11.213	1.623	544.779	6.343	0	1.623	11.123	16.083	9.439	0	0	0	0	1.623	11.137	0	0	0	0	30.158	0	17.556	0	0	0	0	11.084	32.198	0	11.364	1.548	71.023	6.494	1.623	12.912	6.267
K03367	22.743	0	5.706	1.451	0	0	35.306	0	0	0	5.135	0	0	0	4.993	0	0	21.304	0	0	9.396	2.14	0	180.678	1.448	13.869	0	26.356	7.122	55.37	19.945	9.986	0	40.328	7.846	0	0	0	0	48.502	0	0	7.846	0	17.403	7.847	0	0	22.798	0	0	2.177	0	0	0	1320.482	0	1.451	0	1.427	11.412	0	0	0	0	0	0	3.566	0	0	29.982	0	0	0	19.472	0	4.669	3.566	0	0	8.007	0	0	0	282.415	0	8.734	0	0
K03385	394.16	873.439	1185.91	328.861	652.84	2279.499	590.166	7777.192	870.98	2330.405	409.067	775.599	1820.225	2401.306	831.128	403.073	4879.549	514.597	964.568	2752.178	289.251	1388.263	793.874	831.623	1826.042	329.131	702.866	956.54	930.861	246.297	2673.962	708.49	4126.237	2050.527	868.008	2341.343	917.639	639.021	178.96	4192.353	5105.037	1060.682	1457.81	202.562	1184.808	1055.551	3465.803	152.435	1164.903	482.154	1014.649	1549.907	1841.094	470.022	277.78	498.158	1024.016	932.511	1474.457	182.861	1336.656	461.915	1175.168	409.891	177.054	2671.178	303.354	1236.193	839.967	3384.545	4080.181	2335.415	2090.7	1294.645	1153.907	3417.462	89.34	3649.684	1041.167	2492.631	158.051	2548.999	2233.725	2122.783	1424.212	1188.791	512.647	2813.943	2655.395
K03386	630.732	1197.603	1031.07	572.625	759.009	1204.555	1315.579	7218.494	950.042	1941.015	1527.555	860.864	2274.022	1746.313	1503.542	424.975	1843.982	2625.792	444.252	2586.753	756.483	1674.531	742.888	1632.305	970.611	566.166	1777.886	1188.731	2043.239	599.153	2210.621	944.331	2296.73	2058.024	908.786	1593.405	798.785	828.401	545.651	3056.287	3953.215	889.7	1063.016	144.626	2015.374	631.692	2595.581	235.237	1915.359	908.023	750.349	1618.128	2890.151	741.816	337.266	1631.93	1231.641	1822.113	1684.659	235.203	961.335	288.288	1313.579	728.229	285.611	2758.043	701.962	588.516	1013.438	2321.816	2297.635	1843.903	1505.545	2534.253	2013.335	2802.193	75.791	3583.156	1331.35	1685.663	342.431	2775.115	1062.751	1602.957	1271.962	1341.299	579.937	2036.57	2323.563
K03387	1706.61	1996.702	3530.198	864.38	1672.909	2201.529	1226.935	7721.241	4276.377	3172.815	983.732	2322.469	4344.699	3251.275	1332.518	619.525	2874.506	1160.239	1744.318	3561.929	836.022	2555.44	1045.665	1811.939	1711.331	671.575	2437.29	5014.232	3048.253	460.126	5680.95	798.653	5683.029	661.396	2702.855	5304.271	898.681	773.041	353.955	4803.809	7232.961	2364.981	1767.486	177.488	1783.403	1706.02	7235.063	140.054	1898.846	630.435	730.042	2513.403	3511.909	796.491	393.877	1073.568	6761.174	1209.729	4013.823	111.459	5598.972	924.859	1115.852	501.865	971.89	4692.685	642.756	1571.791	560.178	5822.557	5401.924	877.771	1485.574	1624.302	816.066	2251.102	86.716	5904.713	2765.668	313.683	131.195	9912.973	2838.752	1531.701	404.01	1890.467	926.54	5234.807	2608.025
K03388	4.657	107.096	0	126.614	64.0	154.613	306.143	0	52.921	80.268	18.12	120.48	0	0	223.395	25.309	0	20.86	89.346	36.088	26.766	59.304	86.045	155.39	244.509	84.092	0	157.254	158.432	31.699	33.507	193.921	0	41.834	0	90.202	339.29	105.391	37.993	24.86	0	269.116	72.098	7.832	205.219	128.431	407.315	84.575	0	108.638	699.62	36.606	141.626	150.623	4.53	588.195	0	53.797	0	103.531	4.657	0	303.777	155.472	21.866	258.916	60.795	160.605	315.713	163.456	10.477	416.011	0	124.366	417.747	321.931	0	0	113.454	50.716	23.988	0	167.65	80.926	179.512	32.106	209.511	95.833	67.198
K03389	107.575	124.761	22.322	182.262	90.834	258.611	347.379	0	7.609	307.798	269.706	248.948	256.614	171.327	214.357	140.136	0	82.411	168.712	67.035	163.141	248.639	256.755	111.368	392.268	239.186	532.409	152.811	444.041	41.38	25.581	312.68	0	77.944	64.791	390.094	384.379	245.974	54.382	27.095	0	216.359	148.248	38.287	412.677	141.343	376.549	93.956	688.361	233.542	1242.409	42.663	622.097	259.419	4.328	696.348	62.56	65.555	163.813	261.425	13.83	18.085	236.916	305.284	87.795	476.681	177.263	223.918	333.358	205.029	52.512	231.537	23.22	924.509	506.073	478.55	0	0	226.852	145.668	19.197	0	194.353	158.67	414.228	210.928	334.319	78.486	320.976
K03390	22.187	96.661	28.134	138.359	43.577	282.652	309.269	0	62.127	307.699	260.296	94.584	0	0	504.016	25.495	0	35.036	154.449	25.406	54.256	443.073	184.138	203.495	429.252	87.545	0	163.872	305.284	60.616	48.811	266.007	0	25.455	0	109.49	309.25	189.15	33.095	5.515	0	354.293	85.781	7.353	419.563	188.967	587.33	97.261	925.409	389.823	1059.213	118.977	758.661	351.949	3.676	709.152	11.278	59.059	0	102.582	7.273	13.158	350.282	409.437	35.099	571.11	162.243	163.786	406.777	341.348	10.909	552.236	0	1209.494	829.735	919.0	0	0	314.367	54.993	25.457	0	255.793	123.589	373.686	51.463	393.031	69.394	167.082
K03394	351.157	1556.568	430.74	745.373	702.318	1474.775	1030.57	1.799	61.085	471.253	1322.9	1154.896	2057.112	2204.981	428.466	33.25	10.969	604.06	427.83	1363.611	337.598	565.968	835.739	472.624	343.371	152.181	263.12	111.045	558.565	234.089	91.6	1420.32	361.24	224.556	651.382	1570.628	342.374	1055.476	221.421	49.943	84.956	683.744	517.489	627.433	360.532	613.823	255.884	86.629	370.119	47.95	731.776	320.607	316.358	404.377	52.587	429.397	155.195	367.684	805.006	295.541	216.522	70.489	610.391	345.255	545.816	241.39	315.993	947.631	360.509	139.068	290.354	190.976	552.226	276.666	372.125	1260.712	187.632	44.334	1031.176	178.656	382.219	0	308.212	187.44	347.499	753.406	538.016	675.852	208.721
K03399	271.702	120.328	29.094	22.756	48.225	2.119	94.533	2.092	0	0	50.209	0	0	12.552	10.46	0	10.46	87.527	0	2.119	32.938	4.184	0	4.184	0	14.698	0	0	0	55.185	4.132	0	0	222.834	0	6.356	0	20.921	0	10.46	622.101	0	0	8.368	0	0	0	43.051	0	0	401.782	0	0	27.092	0	166.149	4.184	0	0	56.87	0	8.368	6.276	0	0	4.184	0	8.753	18.367	0	8.368	0	69.038	1.748	0	0	6.565	0	0	0	4.184	0	0	0	137.992	0	48.814	37.529	0
K03402	6123.593	5055.951	5416.19	4518.545	4416.654	8097.164	4469.94	8944.054	6069.346	5268.01	4801.924	5546.554	7352.765	7317.373	2851.401	1442.945	6194.988	3561.169	4129.437	5084.812	4308.67	4204.52	3277.062	3177.85	4047.786	1865.73	6781.891	5228.357	5344.959	1877.446	6251.032	4708.104	7232.854	3853.895	3821.548	8297.556	2873.441	5236.723	1311.741	7307.205	9211.859	4141.745	5112.879	1983.534	3371.536	5143.648	7786.123	550.467	3598.892	1115.454	2663.696	5782.656	4932.483	1677.474	758.611	6290.099	7338.415	3942.011	5709.404	1561.606	7037.381	1360.643	3516.251	1100.601	2599.075	6338.009	1602.529	2809.996	1900.842	6571.041	6957.208	2372.277	5863.416	3322.953	1683.119	4784.915	654.856	7427.019	6967.657	2822.634	1948.996	10120.764	5999.889	2605.065	2901.598	3559.977	2565.683	7553.552	4847.028
K03404	57.932	2.561	31.785	0	18.748	0	1.816	1.28	0	0	7.917	0	8.541	7.682	5.565	0	7.8	0	0	0	7.682	1.28	0	0	0	3.214	0	0	0	7.473	0	1.071	0	46.377	0	0	0	8.963	0	5.122	953.962	0	0	2.561	0	0	0	0	0	0	0	2.561	0	0	0	0	0.536	1.071	0	0	3.841	2.352	0	0	0	6.193	0	0	0	0	6.402	0	8.545	0	0	0	0	0	0	0	0	6.402	0	0	1.071	0	8.963	0	0
K03406	1619.199	14511.735	3786.077	17274.713	2488.88	13535.357	6766.204	0	657.921	4639.884	9923.155	13009.826	4622.532	15865.916	1630.37	636.929	0	3211.587	5431.764	2621.518	15125.384	6627.781	6851.883	1213.786	5834.683	648.646	1051.467	18.227	8000.757	4032.261	0	22104.207	0	10187.921	2807.988	13043.949	2652.503	29134.448	3752.153	20.305	36.359	7264.846	1777.212	9442.714	1156.525	5561.334	2146.211	1882.96	2304.393	712.428	3584.803	0	109.106	1990.822	416.998	1177.995	109.839	1261.972	4089.161	3614.845	112.858	0	1524.213	2211.411	227.75	208.289	2650.263	3736.426	4450.396	53.43	4630.284	336.873	8772.784	2297.781	3957.679	0	2143.123	1582.336	6846.35	919.85	6261.525	563.615	2427.581	1191.946	3329.97	4730.798	5374.903	3545.458	613.287
