clade_name	clade_taxid	E0000355	E0000361	E0000362	E0000369	E0000376	E0000378	E0000382	E0000393	E0000404	E0000410	E0000416	E0000418	E0000419	E0000420	E0000426	E0000428	E0000432	E0000433	E0000435	E0000442	E0000466	E0000467	E0000471	E0000478	E0000480	E0000482	E0000488	E0000490	E0000495	E0000498	E0000501	E0000502	E0000516	E0000520	E0000521	E0000522	E0000527	E0000531	E0000537	E0000539	E0000540	E0001336	E0001340	E0001346	PV101516	PV101570	PV101581	PV101643	PV101656	PV101894	PV101895	PV101929	PV101945	PV101948	PV101962	PV102349	PV102418	PV102462	PV102474	PV102574	PV102580	PV19497	PV19551	PV19565	PV19588	PV19658	PV19708	PV19755	PV19834	PV19855	PV19856	PV19882	PV19936	PV19942	PV19991	PV20005	PV20541	PV20544	PV20615	PV21638	PV21671	PV21690	PV21772	PV21813	PV21876	PV23791	PV23961	PV24015	PV49580
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum	2|201174|1760|85004|31953|1678|1686	0.02489	0	0.00236	0	0.0747	0.00573	0	0.02085	0.00204	0.00222	0.01101	0.00285	0	0.00686	0.00552	0	0	0.00445	0.03172	0.00437	0.00443	0	0.00197	0	0.00074	0.00452	0.03173	0	0.00424	0	0	0.03057	0.06618	0	0	0.0104	0.00038	0.00129	0	0	0	0.06445	0	0.00177	0	0	0	0	0	0.00236	0.00989	0	0	0.00403	0	0	0.01195	0	0.01386	0.00389	0.0135	0	0.06583	0.00031	0	0	0	0.00026	0	0.00822	0	0	0	0	0.0348	0	0.00209	0	0.00615	0	0	0.00646	0.00027	0.00284	0	0	0.0041	0.00606	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium	2|201174|1760|85004|31953|1678|1689	0	0	0.15973	0.00117	0.00041	0.01403	0.41485	0	0	0	0.06612	0	0.02297	0.01114	0	0	0	0	0	0	0.02534	0	0	0.00141	0	0.00572	0.01013	0	0	0	0	0.00656	0	0.08113	0	0	0	0	0	0	0	0	0	0.07536	0.00188	0	0	0.00545	0	0	0	0.00041	0.00781	0	0	0.26524	0	0.06335	0	0.00538	0	0	0.04487	0	0	0	0.04539	0.00171	0	0.00092	0	0	0.04949	0	0	0	0	0.01741	0	0	0.02987	0	0	0	0.07649	0	0.30638	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_kashiwanohense	2|201174|1760|85004|31953|1678|630129	0.04082	0	0.00195	0.00014	0.03384	0.01514	0	0.01592	0.00623	0.00096	0.02203	0.00178	0	0.02955	0.0204	0	0	0.02211	0.04198	0.00451	0.01349	0	0.00267	0	0.00061	0.00384	0.12602	0	0.02017	0	0	0.01568	0.0426	0.00012	0	0.0074	0.00216	0.0179	0	0	0	0.08875	0	0	0	0	0	0	0	0.0041	0.03143	0	0	0.00046	0	0.00225	0.04323	0	0.00532	0.00158	0.02148	0	0.03428	0	0	0	0	0	0	0.00823	0	0.00065	0	0	0.17047	0	0	0	0.01243	0	0	0.01974	0	0.00027	0.00036	0	0.00335	0.00084	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	2|201174|1760|85004|31953|1678|216816	0	0.00095	0.0003	0.07138	0.51799	0.45037	0	0	0	0.03389	0.76848	0.04781	1.76093	0.49235	0	0	0	0.22889	0.19387	0.07399	0.38435	0	0.39571	0	0.16444	0.15409	0	0	0.19001	0.04343	0.0514	0	0.11938	0.02614	0.26645	0.08374	0.23297	0.66967	0.03225	0	0	0.36639	0.48381	0.07515	3.72927	1.3057	0	0	0	0.08247	0.27008	0.7862	0	0.09739	0	0.08154	0.81308	0	0	0.01419	0.08036	0.05001	0.17986	0.00623	0.03885	0.0405	1.11747	0.02885	0.00266	0	0	0.20954	0.0157	0	2.83037	0	0	0	0.07317	0	0.02275	0.45669	0.01761	0.00401	0.03194	0	0.44039	0	0.0145
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_moukalabense	2|201174|1760|85004|31953|1678|1333651	0	0	0.00291	0.00045	0	0	0.00161	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00279	0	0	0	0	0	0	0	0	0	0	0	0	0.00037	0	0	0	0	0	0	0	0	0	0.00251	0	0	0	0	0	0	0	0	0	0	0	0.00077	0	0.00159	0	0	0	0	0.00026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01204	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum	2|201174|1760|85004|31953|1678|28026	2.47954	0.01526	0.05087	0.00561	1.65401	0.16981	0	2.25829	0.25937	0.07692	0.33634	0.21043	0	0.90767	0.50018	0	0	0.33772	1.15515	0.26632	0.40202	0	0.16299	0	0.1787	0.26614	3.06166	0	0.54795	0	0	0.85676	1.1724	0.00998	0	0.20363	0.0668	0.23183	0.00213	0	0	1.5731	0	0.01211	0	0	0	0	0	0.12716	2.25067	0	0	0.1367	0.03977	0	1.12336	0.01611	1.51296	0.13096	1.09386	0	4.41548	0.05769	0	0	0	0.05133	0	0.49881	0	0.09194	0.00258	0	3.96199	0	0.13959	0	0.41033	0.00018	0	0.62321	0.02247	0.2288	0	0	0.08564	0.045	0.04947
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudolongum	2|201174|1760|85004|31953|1678|1694	0	0	0	0	0	0	0	0.22915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Gardnerella	2|201174|1760|85004|31953|2701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00163	0	0	0	0.00326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Gardnerella|s__Gardnerella_vaginalis	2|201174|1760|85004|31953|2701|2702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00163	0	0	0	0.00326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Parascardovia	2|201174|1760|85004|31953|196082	0	0	0	0.00162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Parascardovia|s__Parascardovia_denticolens	2|201174|1760|85004|31953|196082|78258	0	0	0	0.00162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia	2|201174|1760|85004|31953|196081	0	0	0.00125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia|s__Scardovia_wiggsiae	2|201174|1760|85004|31953|196081|230143	0	0	0.00125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales	2|201174|1760|85007	0	0	0	0	0	0	0	0	0.00146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00042	0	0	0.00731	0.00087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae	2|201174|1760|85007|1653	0	0	0	0	0	0	0	0	0.00146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00042	0	0	0	0.00087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium	2|201174|1760|85007|1653|1716	0	0	0	0	0	0	0	0	0.00146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00042	0	0	0	0.00087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_argentoratense	2|201174|1760|85007|1653|1716|42817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_durum	2|201174|1760|85007|1653|1716|61592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_variabile	2|201174|1760|85007|1653|1716|1727	0	0	0	0	0	0	0	0	0.00146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriales_unclassified	2|201174|1760|85007|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriales_unclassified|g__Lawsonella	2|201174|1760|85007||1847725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriales_unclassified|g__Lawsonella|s__Lawsonella_clevelandensis	2|201174|1760|85007||1847725|1528099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales	2|201174|1760|85006	0.01382	0	0.01228	0.00234	0.01557	0	0.02769	0.00102	0	0	0	0	0	0	0.00214	0	0	0.00022	0.00113	0.01286	0.00301	0.00031	0	0	0	0	9e-05	0	0	0.03357	0.05048	0	0	0.00258	0.00281	0	0	0.00651	0	0	0.03523	0	0.00489	0.0029	0	0	0	0	0	0	0	0.00193	0	0	0	0.00937	0.00584	0	0.00152	0.00012	0.00063	0	0	0	0	0	0	0	0	0	0	0	0.00218	0	0.00031	0	0	0	0	0	0	0	0	0	0	0	0.00182	0.00337	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae	2|201174|1760|85006|1268	0.01382	0	0.01228	0.00234	0.01557	0	0.02769	0.00102	0	0	0	0	0	0	0.00214	0	0	0.00022	0.00113	0.01286	0.00301	0.00031	0	0	0	0	9e-05	0	0	0.03357	0.05048	0	0	0.00258	0.00281	0	0	0.00651	0	0	0.03523	0	0.00489	0.0029	0	0	0	0	0	0	0	0.00193	0	0	0	0.00937	0.00584	0	0.00152	0.00012	0.00063	0	0	0	0	0	0	0	0	0	0	0	0.00218	0	0.00031	0	0	0	0	0	0	0	0	0	0	0	0.00182	0.00337	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia	2|201174|1760|85006|1268|32207	0.01382	0	0.01228	0.00234	0.01557	0	0.02769	0.00102	0	0	0	0	0	0	0.00214	0	0	0.00022	0.00113	0.01286	0.00301	0.00031	0	0	0	0	9e-05	0	0	0.03357	0.05048	0	0	0.00258	0.00281	0	0	0.00651	0	0	0.03523	0	0.00489	0.0029	0	0	0	0	0	0	0	0.00193	0	0	0	0.00937	0.00584	0	0.00152	0.00012	0.00063	0	0	0	0	0	0	0	0	0	0	0	0.00218	0	0.00031	0	0	0	0	0	0	0	0	0	0	0	0.00182	0.00337	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_aeria	2|201174|1760|85006|1268|32207|172042	0	0	0.00124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_dentocariosa	2|201174|1760|85006|1268|32207|2047	0	0	0.00747	0	0	0	0.0006	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00187	0	0	0	0	0	0	0	0	0	0.00177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa	2|201174|1760|85006|1268|32207|43675	0.01382	0	0.00356	0.00234	0.01557	0	0.02708	0.00102	0	0	0	0	0	0	0.00214	0	0	0.00022	0.00113	0.01286	0.00114	0.00031	0	0	0	0	9e-05	0	0	0.03357	0.02371	0	0	0.00258	0.00281	0	0	0.00651	0	0	0.03523	0	0.00489	0.0029	0	0	0	0	0	0	0	0.00193	0	0	0	0.00937	0.00584	0	0.00152	0.00012	0.00063	0	0	0	0	0	0	0	0	0	0	0	0.00218	0	0.00031	0	0	0	0	0	0	0	0	0	0	0	0.00182	0.00337	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales	2|201174|1760|85009	0	0	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae	2|201174|1760|85009|31957	0	0	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium	2|201174|1760|85009|31957|1743	0	0	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acidifaciens	2|201174|1760|85009|31957|1743|556499	0	0	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Pseudopropionibacterium	2|201174|1760|85009|31957|1912217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Pseudopropionibacterium|s__Pseudopropionibacterium_propionicum	2|201174|1760|85009|31957|1912217|1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.70642	0.46797	0.21389	0.82948	4.71141	0.20553	0.37144	0	0.04117	0.14842	1.94106	1.34349	0.00355	0.07264	0.14317	0.89649	1.70928	0.68238	0.74576	0.62373	0.90586	1.094	0.79371	5.23145	0.12432	0.13649	0.27001	0.17956	0.62928	0.8839	1.41074	0.25866	0.75109	0.0157	0.40057	0.89546	0.53667	0.10289	0.17171	0.31539	0	0.3194	1.0336	1.53566	1.64667	1.04104	0.15792	0.64343	0.43806	0.70514	3.67368	0.92521	0.24591	0.30793	0.48139	1.0531	1.27647	0.22942	1.00478	1.08011	0.17902	1.36021	0.19111	0.12464	0.44963	0.03077	2.74621	6.55195	0.92371	0.11797	0.41179	0.27041	0.1268	0.21401	2.96033	0.07798	0.71277	0.2913	0.42756	0.2637	1.23713	0	2.40952	0.18134	0.41589	1.03873	0.7849	0.09332	0.14465
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.6972	0.07496	0.20048	0.82411	4.42342	0.14461	0.355	0	0	0.01167	1.8972	1.24866	0	0	0.01154	0.88001	1.60999	0.55453	0.66998	0.46685	0.87179	0.96788	0.7129	4.71655	0.00023	0.12935	0.20822	0	0.57005	0.8805	1.37943	0.00695	0.70404	0.00195	0.362	0.87707	0.41455	0.00085	0.1268	0	0	0.28554	0.844	1.43502	1.49565	0.79838	0	0.62084	0.12685	0.18575	2.75093	0.55046	0.21211	0.26381	0.37456	0.94812	1.25506	0.21993	0.74836	1.05807	0.116	1.35626	0.19094	0.12035	0.29918	0	2.73857	6.36606	0.92131	0	0.02307	0.2529	0.11792	0	2.39618	0	0.67678	0.18039	0.36749	0.24676	1.19795	0	1.59496	0.16181	0.37328	0.83053	0.78102	0.02237	0.11363
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	2|201174|84998|84999|1643824	0.00273	0.03113	0.00832	0	0	0.00652	0.0031	0	0	0	0.60089	0.02998	0	0	0	0.00727	1.60999	0.01477	0.12661	0	0	0	0	0.01356	0.00023	0	0	0	0	0.03742	0	0.00695	0.01324	0	0.01051	0	0.00428	0.00085	0.00573	0	0	0.00035	0	0.00089	0	0	0	0	0	0	0.00274	0	0.0032	0.00101	0	0.03337	0	0	0.00094	0	0.00138	0.00146	0.00025	0.00596	0.00152	0	0.04393	0	0.00046	0	0	0.0006	0	0	0.00133	0	0	0.00317	0	0.00241	0.06052	0	0	0	0	0	0.00031	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium	2|201174|84998|84999|1643824|1380	0	0.03113	0.00792	0	0	0	0.00256	0	0	0	0.01692	0	0	0	0	0.00727	0	0.01453	0.00417	0	0	0	0	0.01356	0	0	0	0	0	0.00158	0	0.00695	0.01324	0	0.01051	0	0.00428	0.00063	0	0	0	0.00035	0	0.00089	0	0	0	0	0	0	0.00092	0	0.0032	0.00101	0	0	0	0	0.00094	0	0.00138	0.00146	0.00025	0.0017	0.00152	0	0.00114	0	0.00046	0	0	0.0006	0	0	0.00133	0	0	0.00317	0	0.00241	0.00038	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_deltae	2|201174|84998|84999|1643824|1380|1393034	0	0.03113	0.00146	0	0	0	0	0	0	0	0.01692	0	0	0	0	0.00727	0	0.01453	0.00417	0	0	0	0	0.01356	0	0	0	0	0	0	0	0.00604	0.01324	0	0.01051	0	0.00428	0.00063	0	0	0	0	0	0.00089	0	0	0	0	0	0	0.00092	0	0.0032	0.00101	0	0	0	0	0.00094	0	0.00138	0	0	0.0017	0.00152	0	0.00114	0	0.00046	0	0	0	0	0	0.00133	0	0	0.00317	0	0.00241	0.00038	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_minutum	2|201174|84998|84999|1643824|1380|1381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025	0	0	0	0	0	0	0	0	0.0006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_parvulum	2|201174|84998|84999|1643824|1380|1382	0	0	0.00024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00158	0	0	0	0	0	0	0	0	0	0	0	0.00035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_rimae	2|201174|84998|84999|1643824|1380|1383	0	0	0.00621	0	0	0	0.00256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella	2|201174|84998|84999|1643824|133925	0.00273	0	0.00041	0	0	0.00652	0.00054	0	0	0	0.58397	0.02998	0	0	0	0	1.60999	0.00024	0.12245	0	0	0	0	0	0.00023	0	0	0	0	0.03584	0	0	0	0	0	0	0	0.00021	0.00573	0	0	0	0	0	0	0	0	0	0	0	0.00182	0	0	0	0	0.03337	0	0	0	0	0	0	0	0.00426	0	0	0.04278	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06014	0	0	0	0	0	0.00031	0	0
